Image,IOU
64359.jpg,0.012623206
62938.jpg,0.05922007
68615.jpg,0.018476576
64511.jpg,0.0
66675.jpg,0.01798349
69677.jpg,0.0
63948.jpg,0.0
65479.jpg,0.1084773
64964.jpg,0.01125133
65413.jpg,0.0
68097.jpg,0.004863813
67690.jpg,0.061201114
64225.jpg,0.006153846
61926.jpg,0.041402463
67564.jpg,0.0
61389.jpg,0.011503248
64677.jpg,0.010387469
65433.jpg,0.0
60582.jpg,0.0
67468.jpg,0.017269736
66674.jpg,0.025169583
67682.jpg,0.0
62211.jpg,0.0
61908.jpg,0.036484428
69307.jpg,0.01732513
64299.jpg,0.013483146
69836.jpg,0.0
63854.jpg,0.017253775
62953.jpg,0.000443066
61933.jpg,0.0013618678
67882.jpg,0.0948609
69953.jpg,0.0853321
66763.jpg,0.0
62680.jpg,0.0041551245
63264.jpg,0.0
64461.jpg,0.033402063
66723.jpg,0.0
61598.jpg,0.0
61420.jpg,0.018165607
63038.jpg,0.0
68398.jpg,0.00014994752
66711.jpg,0.00041122647
66301.jpg,0.048564646
61986.jpg,0.048186906
63215.jpg,0.032250986
69778.jpg,0.068013735
62397.jpg,0.006427768
61404.jpg,0.002099958
65415.jpg,0.009322866
63812.jpg,0.0023559649
64369.jpg,0.008086253
65755.jpg,0.008032128
66657.jpg,0.0
69039.jpg,0.0036540804
65011.jpg,0.007235373
65854.jpg,0.0
62036.jpg,0.00067773636
69538.jpg,0.04324007
60231.jpg,0.0
61073.jpg,0.008094509
63645.jpg,0.19780812
66219.jpg,0.10815939
66088.jpg,0.018810032
62310.jpg,0.0041439477
66473.jpg,0.025531914
61848.jpg,0.004213483
60471.jpg,0.0006036825
64161.jpg,0.0035221393
68908.jpg,0.0008767123
66888.jpg,0.043855745
65687.jpg,0.01212938
63384.jpg,0.0
69564.jpg,0.0050400915
65159.jpg,0.0
61180.jpg,0.0
61275.jpg,0.13489209
63979.jpg,0.09126214
61825.jpg,0.0
66333.jpg,0.0
61217.jpg,0.04667165
61856.jpg,0.020667484
63415.jpg,0.0642698
63441.jpg,0.008566184
62385.jpg,0.10901404
63673.jpg,0.09386733
61045.jpg,0.0
68254.jpg,0.08073737
65862.jpg,0.030720815
61643.jpg,0.1311943
63475.jpg,0.0
67222.jpg,0.034419686
66095.jpg,0.06776181
63208.jpg,0.009698011
63077.jpg,0.0
66003.jpg,0.030886352
61727.jpg,0.07663272
66056.jpg,0.02657124
65125.jpg,0.0
62872.jpg,0.071514525
67899.jpg,0.0026886882
66505.jpg,0.15258236
62978.jpg,0.0
61423.jpg,0.0268587
64494.jpg,0.0268757
64651.jpg,0.0
63970.jpg,0.00810154
64698.jpg,0.01186715
68366.jpg,0.00013518994
62808.jpg,0.0004120313
61230.jpg,0.11191452
64348.jpg,0.0
60823.jpg,0.0
64324.jpg,0.019215478
69783.jpg,0.05749636
60265.jpg,0.0834276
67538.jpg,0.0016691705
64607.jpg,0.10039104
66774.jpg,0.0050105294
60325.jpg,0.0050807474
66646.jpg,0.00061934843
62401.jpg,0.037135843
60932.jpg,0.0013355593
67105.jpg,0.0
67760.jpg,0.01779497
64653.jpg,0.0975678
69250.jpg,0.010895795
65831.jpg,0.0
66394.jpg,0.022812266
65847.jpg,0.003660992
66014.jpg,0.008117249
63189.jpg,0.0010764262
67308.jpg,0.004567948
66846.jpg,0.0
68048.jpg,0.11535337
64444.jpg,0.0
66261.jpg,0.00147929
69979.jpg,0.044358507
67173.jpg,0.038473144
63793.jpg,0.08328956
65012.jpg,0.0009353287
62261.jpg,0.0
67106.jpg,0.0
69271.jpg,0.004124987
67911.jpg,0.0
60491.jpg,0.0019723866
66223.jpg,0.010676965
61548.jpg,0.0026718485
67205.jpg,0.0
61160.jpg,0.0022675737
63066.jpg,0.0005375766
65647.jpg,0.00032862308
61424.jpg,0.017301796
68036.jpg,0.015335801
64072.jpg,0.0042746705
68648.jpg,0.062537946
62171.jpg,0.012237762
68780.jpg,0.0
67235.jpg,0.014815786
63520.jpg,0.000958926
69283.jpg,0.0
66728.jpg,0.013729128
64870.jpg,0.0
63349.jpg,0.000486618
68803.jpg,0.00082196284
69000.jpg,0.004586049
69416.jpg,0.051618546
68488.jpg,0.01815471
61109.jpg,0.0
67671.jpg,0.02337453
63789.jpg,0.09120429
65545.jpg,0.0
61971.jpg,0.11640572
62358.jpg,0.0026852847
62270.jpg,0.0005522828
61840.jpg,0.0
67790.jpg,0.0
68647.jpg,0.009185347
67959.jpg,0.008445297
65093.jpg,0.044340115
62203.jpg,0.0006172077
60710.jpg,0.010727456
60741.jpg,0.0
68305.jpg,0.024443999
66802.jpg,0.0
67138.jpg,0.00057570526
64877.jpg,0.0
69736.jpg,0.0
63689.jpg,0.018243343
66349.jpg,0.091793925
62778.jpg,0.054076366
63565.jpg,0.016515974
67562.jpg,0.14520814
67551.jpg,0.0
68986.jpg,0.009361288
63706.jpg,0.03953611
69304.jpg,0.00019331143
60529.jpg,0.0073776855
67689.jpg,0.0155187445
66515.jpg,0.0
62650.jpg,0.0048909453
66169.jpg,0.0
68167.jpg,0.0
61741.jpg,0.036370646
65623.jpg,0.022246787
60504.jpg,0.059601728
64377.jpg,0.019485136
67465.jpg,0.0
62082.jpg,0.005595238
66086.jpg,0.007822222
67541.jpg,0.0
61463.jpg,0.0
68074.jpg,0.027514521
62737.jpg,0.083261244
64139.jpg,0.091671325
60955.jpg,0.00090890727
62134.jpg,0.0
64957.jpg,0.0
69196.jpg,0.013681197
62033.jpg,0.03239826
63472.jpg,0.024706868
66578.jpg,0.0
68581.jpg,0.0036382535
65262.jpg,0.45877025
69607.jpg,0.0032595256
67577.jpg,0.015817469
62436.jpg,0.23366286
60735.jpg,0.005553499
67743.jpg,0.09028098
62230.jpg,0.012501281
63931.jpg,0.0
61800.jpg,0.0
66384.jpg,0.119692825
61222.jpg,0.0
69523.jpg,0.0062857145
65799.jpg,0.0
66204.jpg,0.3623794
68086.jpg,0.0
69626.jpg,0.0026204144
66684.jpg,0.014173431
62439.jpg,0.0
61486.jpg,0.00016857721
64301.jpg,0.027152022
61183.jpg,0.0003453436
68823.jpg,0.023618173
61104.jpg,0.0
65318.jpg,0.015724069
69549.jpg,0.0
60512.jpg,0.009508137
63991.jpg,0.0
68982.jpg,0.0
64195.jpg,0.00013234516
60331.jpg,0.0044546113
63683.jpg,0.0
69666.jpg,0.0035426337
60267.jpg,0.0
60549.jpg,0.0050626164
65096.jpg,0.03257191
61130.jpg,0.0020669163
63158.jpg,0.110819675
64878.jpg,0.0005715919
68989.jpg,0.0012925034
69221.jpg,0.0021974803
61750.jpg,0.052576113
65114.jpg,0.012251606
66968.jpg,0.019086357
60299.jpg,0.122197665
68682.jpg,0.06122449
67673.jpg,0.0
67896.jpg,0.003360215
61414.jpg,0.010528075
60311.jpg,0.00038617494
67810.jpg,0.031200254
64946.jpg,0.0
65609.jpg,0.0
62469.jpg,0.0072680633
68590.jpg,0.012596441
64482.jpg,0.110183336
65366.jpg,0.0
67424.jpg,0.011363637
67439.jpg,0.105945945
64804.jpg,0.02245509
64530.jpg,0.13833992
61648.jpg,0.0013366998
66085.jpg,0.17367512
61784.jpg,0.008666017
62584.jpg,0.0
64902.jpg,0.0044792835
64076.jpg,0.0
63054.jpg,0.001593308
62668.jpg,0.0
66779.jpg,0.0055150883
66295.jpg,0.09758386
67925.jpg,0.0001638807
65122.jpg,0.018886967
65613.jpg,0.0075018755
65718.jpg,0.035132818
62380.jpg,0.021446863
66764.jpg,0.0
67926.jpg,0.14400238
66009.jpg,0.2544584
65013.jpg,0.18516566
64259.jpg,0.005503577
68901.jpg,0.13400613
65441.jpg,0.0413801
66038.jpg,0.00029150269
62721.jpg,0.012431777
63360.jpg,0.20177348
63490.jpg,0.0010112685
68751.jpg,0.0
67162.jpg,0.017918577
61843.jpg,0.0049723755
65574.jpg,0.006867444
68608.jpg,0.056183115
61138.jpg,0.1445769
69852.jpg,0.011130137
64234.jpg,0.03279761
68172.jpg,0.04861531
67630.jpg,0.0
68754.jpg,0.0
62233.jpg,0.00086843246
60053.jpg,0.0
63088.jpg,0.0
63242.jpg,0.013279054
61386.jpg,0.0
62124.jpg,0.0
64538.jpg,0.034914453
61232.jpg,0.05789689
62013.jpg,0.030901065
60000.jpg,0.00071901066
67576.jpg,0.0025263159
61904.jpg,0.04536232
62311.jpg,0.006507137
64340.jpg,0.016172027
68123.jpg,0.0019149113
66266.jpg,0.005408654
61622.jpg,0.00398773
61182.jpg,0.00081812975
67081.jpg,0.29938716
62411.jpg,0.016612092
61090.jpg,0.025072986
67664.jpg,0.016101696
62977.jpg,0.0060790274
64149.jpg,0.0060936497
60445.jpg,0.0
65180.jpg,0.053107724
65025.jpg,0.013639357
65227.jpg,0.024303306
69896.jpg,0.0066401064
63732.jpg,0.0
67211.jpg,0.30168045
64422.jpg,0.014997001
67048.jpg,0.12162404
61752.jpg,0.043963045
63382.jpg,0.15963726
64365.jpg,0.0
69973.jpg,0.06825341
67650.jpg,0.0
60068.jpg,0.0
61944.jpg,0.012137277
60411.jpg,0.00038387717
60897.jpg,0.0
64063.jpg,0.0
69820.jpg,0.0
68478.jpg,0.032040928
60526.jpg,0.088646024
69974.jpg,0.0013922729
66762.jpg,0.021391336
67071.jpg,0.005425372
63068.jpg,0.0
67176.jpg,0.05937542
62807.jpg,0.09168547
69527.jpg,0.004966404
61119.jpg,0.00231899
62388.jpg,0.021276595
61652.jpg,0.0
68688.jpg,0.0
61451.jpg,0.0
63657.jpg,0.0
69417.jpg,0.0111782085
61028.jpg,0.047952704
60596.jpg,0.016331505
66390.jpg,0.0
60569.jpg,0.0
67415.jpg,0.00281258
63404.jpg,0.018649286
65088.jpg,0.0019474197
67264.jpg,0.09229773
60241.jpg,0.09490635
64487.jpg,0.0
64251.jpg,0.073089704
63401.jpg,0.06433302
61719.jpg,0.0027973477
68212.jpg,0.011289365
67778.jpg,0.03433034
60023.jpg,0.0
66682.jpg,0.0
67083.jpg,0.0
68838.jpg,0.033788282
66293.jpg,0.4415455
66924.jpg,0.014154018
61248.jpg,0.0
62180.jpg,0.25753787
67885.jpg,0.0
68830.jpg,0.016991358
64415.jpg,0.18499753
63967.jpg,0.031803727
65231.jpg,0.0500381
67399.jpg,0.08429119
62468.jpg,0.015839493
66006.jpg,0.0065502184
62467.jpg,0.02925532
63347.jpg,0.010075566
67860.jpg,0.018601298
66964.jpg,0.026894866
66919.jpg,0.0016447369
64167.jpg,0.040529102
62140.jpg,0.06834171
67309.jpg,0.00079702446
69615.jpg,0.005003574
63774.jpg,0.1602862
65308.jpg,0.002062919
67894.jpg,0.008507853
63778.jpg,0.066032395
69481.jpg,0.08378088
61600.jpg,0.07976051
63452.jpg,0.001924722
68066.jpg,0.052783728
60587.jpg,0.032800674
60466.jpg,0.030361662
63205.jpg,0.0
69079.jpg,0.021869384
65065.jpg,0.0020480359
62576.jpg,0.0
61375.jpg,0.0
68014.jpg,0.011790157
67325.jpg,0.050406504
66246.jpg,0.002267231
64434.jpg,0.0
69620.jpg,0.016504996
62848.jpg,0.18859108
65692.jpg,0.029447854
66256.jpg,0.0
66486.jpg,0.31502342
61472.jpg,0.075636156
62129.jpg,0.04658478
61794.jpg,0.04285236
66881.jpg,0.01704252
68874.jpg,0.012018381
69184.jpg,0.0
62206.jpg,0.001538935
65955.jpg,0.0021681522
62263.jpg,0.01119229
65510.jpg,0.020808019
67469.jpg,0.013170827
61054.jpg,0.0
64229.jpg,0.0
68378.jpg,0.0032182564
63341.jpg,0.015845677
61382.jpg,0.09682429
62631.jpg,0.010021697
67136.jpg,0.15486348
63711.jpg,0.009910335
62316.jpg,0.021068549
68491.jpg,0.0058665895
62258.jpg,0.23767282
61034.jpg,0.014828545
69013.jpg,0.13297588
69003.jpg,0.019921191
65082.jpg,0.062859
61906.jpg,0.08883249
69841.jpg,0.0012933264
68340.jpg,0.044165622
68580.jpg,0.0
69910.jpg,0.063600525
67103.jpg,0.0
69353.jpg,0.049248748
69172.jpg,0.001826939
62727.jpg,0.14490026
68507.jpg,0.034088284
69369.jpg,0.0
62835.jpg,0.004270463
63575.jpg,0.057910446
62852.jpg,0.0
66504.jpg,0.074195236
65348.jpg,0.063688
69790.jpg,0.0
63848.jpg,0.0509992
67195.jpg,0.0
66212.jpg,0.049473006
62044.jpg,0.0
60953.jpg,0.037593983
62850.jpg,0.018959155
66542.jpg,0.07226954
61323.jpg,0.10972354
67496.jpg,0.0030227597
64740.jpg,0.005887501
63151.jpg,0.0
67644.jpg,0.0038957146
65598.jpg,0.1213554
62955.jpg,0.32184348
67148.jpg,0.014127643
65745.jpg,0.0005534647
68828.jpg,0.024296058
69084.jpg,0.02214156
62489.jpg,0.026432944
64634.jpg,0.0
62389.jpg,0.03757656
61136.jpg,0.07662891
65111.jpg,0.0
60677.jpg,0.0
61115.jpg,0.0
62628.jpg,0.0009410289
69718.jpg,0.015273005
67733.jpg,0.047977857
68309.jpg,0.08921382
66614.jpg,0.0011641444
65242.jpg,0.0314164
61123.jpg,0.02320984
65061.jpg,0.017619252
60125.jpg,0.0035869845
63489.jpg,0.00052438385
65449.jpg,0.016023738
64916.jpg,0.0010911075
62806.jpg,0.0001686625
68480.jpg,0.1868049
67008.jpg,0.056545153
61930.jpg,0.07211982
68613.jpg,0.0
62454.jpg,0.0637037
65810.jpg,0.004390989
60228.jpg,0.0
63668.jpg,0.2809367
65704.jpg,0.025196621
67627.jpg,0.0020996896
67755.jpg,0.020887729
67100.jpg,0.008175278
69670.jpg,0.005979886
66335.jpg,0.0
61026.jpg,0.0074597043
68162.jpg,0.013240418
63839.jpg,0.0
67441.jpg,0.099221036
60028.jpg,0.0
63698.jpg,0.01775457
62659.jpg,0.008189811
65113.jpg,0.074748255
68943.jpg,0.06384579
69284.jpg,0.0077720205
60919.jpg,0.0025055122
66726.jpg,0.0
69048.jpg,0.0028873917
64743.jpg,0.0046815565
69022.jpg,0.00044802867
66156.jpg,0.07848537
66950.jpg,0.0104362955
69276.jpg,0.0043431055
63262.jpg,0.07122973
61659.jpg,0.0
60396.jpg,0.07405012
65522.jpg,0.08912997
64159.jpg,0.096179575
61783.jpg,0.0330994
60648.jpg,0.005313967
60284.jpg,0.06855524
65725.jpg,0.016111992
67694.jpg,0.0
69575.jpg,0.0
62137.jpg,0.0026085142
65871.jpg,0.00016957775
66016.jpg,0.05382436
65055.jpg,0.0010852714
63206.jpg,0.0
65376.jpg,0.043639135
68042.jpg,0.03538728
62266.jpg,0.05322394
67491.jpg,0.005934718
65224.jpg,0.0007987929
65578.jpg,0.050636265
66327.jpg,0.0001333689
67859.jpg,0.0124428645
62191.jpg,0.033800494
61024.jpg,0.0
62365.jpg,0.0067402413
69364.jpg,0.027299583
64799.jpg,0.030814577
64339.jpg,0.033889413
69190.jpg,0.033783782
65603.jpg,0.0
66844.jpg,0.0
62669.jpg,0.0
63896.jpg,0.016571509
66392.jpg,0.008250258
61265.jpg,0.0002818754
61469.jpg,0.0024634588
64756.jpg,0.0007106058
65941.jpg,0.0016491184
65356.jpg,0.2669507
69888.jpg,0.009383378
61627.jpg,0.17556517
62164.jpg,0.042669173
66005.jpg,0.0
61476.jpg,0.0021118012
69344.jpg,0.0
69923.jpg,0.11437162
66241.jpg,0.034576982
67883.jpg,0.037391093
62740.jpg,0.1837374
68436.jpg,0.0011191246
60889.jpg,0.05466541
60996.jpg,0.0
65459.jpg,0.0
68185.jpg,0.0
68646.jpg,0.013620312
61740.jpg,0.017727405
63703.jpg,0.02109657
66002.jpg,0.005627345
61188.jpg,0.13094267
60553.jpg,0.0
64989.jpg,0.0010829836
67230.jpg,0.12950113
62849.jpg,0.0
67848.jpg,0.0
61674.jpg,0.004016064
66188.jpg,0.015361163
60567.jpg,0.004548408
60440.jpg,0.0
69488.jpg,0.0
69322.jpg,0.050080515
68809.jpg,0.0050619654
67754.jpg,0.0
66173.jpg,0.02440462
68377.jpg,0.00061919505
60207.jpg,0.0011725293
60729.jpg,0.08620525
63481.jpg,0.06569836
65986.jpg,0.00014156285
67955.jpg,0.06595802
65560.jpg,0.0059376545
67510.jpg,0.0
66680.jpg,0.00017605633
64737.jpg,0.0
68194.jpg,0.076597385
60632.jpg,0.019131957
61075.jpg,0.0026447251
61834.jpg,0.032185204
68403.jpg,0.004006078
61181.jpg,0.015121512
63013.jpg,0.005252101
67948.jpg,0.040243447
62114.jpg,0.0002895194
64885.jpg,0.0
60523.jpg,0.015493278
60747.jpg,0.033506494
63024.jpg,0.0
64873.jpg,0.009256878
65715.jpg,0.008914814
61583.jpg,0.0
61296.jpg,0.13916864
62070.jpg,0.0031201248
61518.jpg,0.004231312
64606.jpg,0.0047626365
64012.jpg,0.022300618
66198.jpg,0.0
61406.jpg,0.03176108
64857.jpg,0.030418614
65153.jpg,0.08290909
69514.jpg,0.0058222096
68492.jpg,0.015489233
65857.jpg,0.06209945
69449.jpg,0.0
66761.jpg,0.010810811
69154.jpg,0.18743919
67527.jpg,0.0
68933.jpg,0.0068717278
67520.jpg,0.12581204
62559.jpg,0.07608695
63557.jpg,0.16514662
63143.jpg,0.0010382676
64593.jpg,0.043373495
67055.jpg,0.02140911
60009.jpg,0.0
65945.jpg,0.009237187
60618.jpg,0.045176364
68338.jpg,0.035689775
67499.jpg,0.017959265
64298.jpg,0.027076922
60788.jpg,0.00051519834
62838.jpg,0.07799723
69328.jpg,0.023017194
67637.jpg,0.0098726945
64809.jpg,0.0
60736.jpg,0.016596932
64456.jpg,0.0
64603.jpg,0.048411936
63111.jpg,0.0
62769.jpg,0.038992938
65444.jpg,0.0001540832
60982.jpg,0.10004802
66507.jpg,0.01487244
61884.jpg,0.011531638
69301.jpg,0.032612488
69840.jpg,0.0028194285
69990.jpg,0.011570248
66229.jpg,0.101322286
64004.jpg,0.03242321
63955.jpg,0.0012774111
69282.jpg,0.027637033
62948.jpg,0.0004979253
61031.jpg,0.0024171618
68215.jpg,0.0
65263.jpg,0.028040279
60083.jpg,0.0053967866
66017.jpg,0.010488754
67152.jpg,0.012906165
66593.jpg,0.106800504
66990.jpg,0.06907257
67016.jpg,0.09093149
66727.jpg,0.027070064
63043.jpg,0.073018946
63962.jpg,0.0
67996.jpg,0.023438577
66563.jpg,0.024309393
65672.jpg,0.032166123
61345.jpg,0.044521872
63126.jpg,0.1519925
65676.jpg,0.01365103
62630.jpg,0.007464234
64098.jpg,0.0
69775.jpg,0.072374225
60680.jpg,0.083880596
61084.jpg,0.021544369
63034.jpg,0.1581112
67172.jpg,0.0
68450.jpg,0.024035173
69326.jpg,0.009920635
65249.jpg,0.12548077
62303.jpg,0.040034812
65155.jpg,0.00986809
69540.jpg,0.07039173
63876.jpg,0.5581981
69914.jpg,0.028536549
68298.jpg,0.0
63460.jpg,0.003984064
69769.jpg,0.0085642915
67710.jpg,0.0
69124.jpg,0.0
68972.jpg,0.012266667
69252.jpg,0.000314169
68003.jpg,0.009306703
63464.jpg,0.00032252862
63507.jpg,0.0
69144.jpg,0.01178061
68950.jpg,0.0
61141.jpg,0.0028775006
64376.jpg,0.003460956
64588.jpg,0.039909426
62394.jpg,0.0023231802
63128.jpg,0.016999133
65265.jpg,0.015962299
64652.jpg,0.0
61760.jpg,0.00034518467
61337.jpg,0.0
69247.jpg,0.054553755
66182.jpg,0.053514786
60853.jpg,0.005050505
60753.jpg,0.0054757018
63087.jpg,0.006064376
68228.jpg,0.009051874
67494.jpg,0.0
60442.jpg,0.05442384
68940.jpg,0.0
62566.jpg,0.06569848
60551.jpg,0.110636346
64094.jpg,0.0076878443
60149.jpg,0.0012280701
69251.jpg,0.0017162472
64591.jpg,0.0
67724.jpg,0.031527657
68104.jpg,0.0137592135
67240.jpg,0.0032842879
64673.jpg,0.013736005
63427.jpg,0.008049678
65304.jpg,0.009994447
62936.jpg,0.0
66072.jpg,0.0017033357
66498.jpg,0.11016665
61640.jpg,0.0
69031.jpg,0.06709265
67579.jpg,0.0
67574.jpg,0.009701492
65783.jpg,0.010272693
64135.jpg,0.001974009
62003.jpg,0.0005787037
68364.jpg,0.45363197
69025.jpg,0.006820507
63207.jpg,0.0
61632.jpg,0.0
69566.jpg,0.00960961
63751.jpg,0.10154603
67829.jpg,0.019366197
66274.jpg,0.13148293
69965.jpg,0.0
64508.jpg,0.0
64056.jpg,0.002099517
66709.jpg,0.0005025757
60380.jpg,0.0
69897.jpg,0.009784035
61962.jpg,8.804367e-05
67328.jpg,0.051218443
69682.jpg,0.020502012
61867.jpg,0.0024556909
63057.jpg,0.086038634
66735.jpg,0.030709343
64874.jpg,0.010313531
67089.jpg,0.019210119
65465.jpg,0.3157329
67619.jpg,0.18933588
62351.jpg,0.001603471
67590.jpg,0.017767988
64553.jpg,0.0001815541
66314.jpg,0.09821659
62684.jpg,0.017492207
66366.jpg,0.16958424
63702.jpg,0.001080497
60476.jpg,0.08753487
62009.jpg,0.023369716
69044.jpg,0.0028011205
61245.jpg,0.0
64655.jpg,0.04149145
63162.jpg,0.06608969
62205.jpg,0.057825007
64746.jpg,0.3280217
65697.jpg,0.0082475785
61348.jpg,0.079369284
69103.jpg,0.010800658
67809.jpg,0.09752981
61879.jpg,0.008345476
64735.jpg,0.00012787724
69751.jpg,0.004327351
67273.jpg,0.012796387
63218.jpg,0.0082397
62434.jpg,0.028967094
68779.jpg,0.03405573
65216.jpg,0.009769094
61618.jpg,0.0
61798.jpg,0.016444154
63329.jpg,0.0
69051.jpg,0.05291878
62139.jpg,0.112239495
62504.jpg,0.12258752
69412.jpg,0.0
69053.jpg,0.03116592
67712.jpg,0.0033262374
62262.jpg,0.05458515
69234.jpg,0.0
60796.jpg,0.018450493
64455.jpg,0.046463605
61830.jpg,0.0031718062
67477.jpg,0.013157895
61204.jpg,0.036549706
69277.jpg,0.0
60683.jpg,0.13134359
65178.jpg,0.0
62183.jpg,0.0
66572.jpg,0.0035340402
61289.jpg,0.24456522
67456.jpg,0.0
60021.jpg,0.0058627794
60209.jpg,0.01070442
68409.jpg,0.0007229787
65624.jpg,0.015160891
64358.jpg,0.05927538
68239.jpg,0.0
62604.jpg,0.0026812777
61210.jpg,0.0010165185
66545.jpg,0.0016068559
62395.jpg,0.011625449
60140.jpg,0.0
66273.jpg,0.0
61194.jpg,0.0
64122.jpg,0.023007624
65620.jpg,0.0
69032.jpg,0.0019762847
67655.jpg,0.0
68335.jpg,0.0
61564.jpg,0.0018120318
63550.jpg,0.00032867707
64512.jpg,0.055591572
69423.jpg,0.013784461
67901.jpg,0.0
68791.jpg,0.028214226
64773.jpg,0.0010041841
62148.jpg,0.017940843
64341.jpg,0.1592459
62998.jpg,0.0002797594
69249.jpg,0.010375369
67704.jpg,0.001391714
67525.jpg,0.23774903
67841.jpg,0.5335046
61772.jpg,0.0
66925.jpg,0.016341923
62747.jpg,0.3804653
65410.jpg,0.00012703252
61808.jpg,0.0
64086.jpg,0.02467123
65589.jpg,0.03855018
66788.jpg,0.009348442
63323.jpg,0.022671267
60292.jpg,0.0015350877
64219.jpg,0.02704116
61100.jpg,0.036407042
69633.jpg,0.12136003
66655.jpg,0.07438129
67759.jpg,0.02158924
61925.jpg,0.0013454012
60981.jpg,0.13507989
61565.jpg,0.04554505
60849.jpg,0.060654685
69041.jpg,0.012001715
62884.jpg,0.057222333
62781.jpg,0.048945967
61679.jpg,0.0010337698
61815.jpg,0.0006033183
60974.jpg,0.11780278
67233.jpg,0.0015612802
61437.jpg,0.03532772
66838.jpg,0.0030858596
62969.jpg,0.021875
64210.jpg,0.004469074
60935.jpg,0.00035063113
60112.jpg,0.064412236
62288.jpg,0.07876751
65128.jpg,0.009027987
64095.jpg,0.027563553
66195.jpg,0.025587346
62128.jpg,0.1565427
68858.jpg,0.0007926443
69348.jpg,0.12226946
62984.jpg,0.00044816252
69444.jpg,0.0004730369
62567.jpg,0.051478084
64070.jpg,0.032087136
66559.jpg,0.0
61913.jpg,0.0013853157
61827.jpg,0.021535426
61992.jpg,0.3180218
67432.jpg,0.14708926
65039.jpg,0.054224037
61010.jpg,0.0012953368
67543.jpg,0.0027779983
68849.jpg,0.0
66004.jpg,0.0
61477.jpg,0.031578947
63020.jpg,0.0010130246
66568.jpg,0.020846905
60817.jpg,0.027543077
67616.jpg,0.018089054
63924.jpg,0.18005586
64296.jpg,0.0010006671
60350.jpg,0.052282326
67745.jpg,0.0
60122.jpg,0.01662531
69182.jpg,0.0055884286
65931.jpg,0.0
61902.jpg,0.0040053404
62142.jpg,0.021225521
69429.jpg,0.0018612071
60179.jpg,0.063046195
63102.jpg,0.067271486
61440.jpg,0.0
69219.jpg,0.031511873
69784.jpg,0.069737606
66236.jpg,0.022711143
64232.jpg,0.030880421
66180.jpg,0.047455296
65863.jpg,0.045637585
60401.jpg,0.00016832183
69202.jpg,0.002100399
61556.jpg,0.049220175
60503.jpg,0.0
62260.jpg,0.07315445
62716.jpg,0.005824112
68467.jpg,0.0
61317.jpg,0.0
64169.jpg,0.006849315
67047.jpg,0.001345895
64983.jpg,0.0047449586
68333.jpg,0.0393586
64093.jpg,0.0
64696.jpg,0.12039499
65204.jpg,0.026720444
61383.jpg,0.19990206
63160.jpg,0.0062528946
65989.jpg,0.0
63648.jpg,0.16032471
68386.jpg,0.007796471
69453.jpg,0.0
66720.jpg,0.0
61885.jpg,0.006504065
63212.jpg,0.06753514
63166.jpg,0.051391862
64080.jpg,0.0
69936.jpg,0.045454547
62116.jpg,0.0
69827.jpg,0.0022551545
60206.jpg,0.0015168369
62491.jpg,0.0009306654
69204.jpg,0.0020283975
64754.jpg,0.0
64920.jpg,0.0
60904.jpg,0.0010363768
60678.jpg,0.0
65800.jpg,0.00087796315
68512.jpg,0.04015852
61032.jpg,0.0
68484.jpg,0.017709117
62209.jpg,0.07218158
66303.jpg,0.20601763
66797.jpg,0.01867311
63041.jpg,0.047407877
65006.jpg,0.003281079
64480.jpg,0.28516608
69685.jpg,0.23576787
66110.jpg,0.012900541
62745.jpg,0.028848179
60714.jpg,0.0
67010.jpg,0.00020508614
62995.jpg,0.023697853
65966.jpg,0.0074731433
60656.jpg,0.12606388
69366.jpg,0.01710825
61831.jpg,0.03831611
60905.jpg,0.0017857143
63799.jpg,0.032437913
65838.jpg,0.00040958426
64130.jpg,0.0
68867.jpg,0.0
62725.jpg,0.0009861933
66447.jpg,0.009653795
60447.jpg,0.00030464586
60591.jpg,0.03396503
69418.jpg,0.0
67046.jpg,0.18498744
63890.jpg,0.03639711
69683.jpg,0.0
61560.jpg,0.0042029726
62950.jpg,0.0
63898.jpg,0.013748191
64846.jpg,0.065033466
68013.jpg,0.11366603
67947.jpg,0.0
66503.jpg,0.0041476125
67628.jpg,0.0021541775
66425.jpg,0.012869521
60692.jpg,0.015446609
66121.jpg,0.007320178
61787.jpg,0.010147134
60394.jpg,0.0
64541.jpg,0.012316716
64018.jpg,0.0
61854.jpg,0.057448126
63612.jpg,0.008133824
67837.jpg,0.04737794
60620.jpg,0.01243953
63438.jpg,0.022009782
63620.jpg,0.040580183
63767.jpg,0.0001327845
63216.jpg,0.0012547051
64116.jpg,0.00012804098
62602.jpg,0.04095238
62572.jpg,0.0
60946.jpg,0.0
64053.jpg,0.02799506
60282.jpg,0.013663366
61928.jpg,0.018495167
63073.jpg,0.026673462
67410.jpg,0.03344181
67315.jpg,0.00016110843
62973.jpg,0.119558275
60772.jpg,0.050202947
69913.jpg,0.0021449
68233.jpg,0.0175174
60089.jpg,0.026335878
60049.jpg,0.001995676
64280.jpg,0.15039341
65821.jpg,0.04557439
66845.jpg,0.0
64214.jpg,0.045511134
66765.jpg,0.027952982
61452.jpg,0.002639451
60642.jpg,0.09151786
67199.jpg,0.006767516
65349.jpg,0.0
65008.jpg,0.13512778
62475.jpg,0.0024598804
61211.jpg,0.017171988
